FileName,BlockIndex,BottomIndent,LeftIndent,RightIndent,TopIndent,PixelsPerSymbol,Label
image-179,24,294,237,537,916,13,
image-179,25,291,637,137,918,13,
image-179,26,267,365,255,945,10.588235294117647,
image-179,27,118,237,536,968,12.75,
image-179,28,114,635,137,968,12.75,
image-179,29,87,334,219,1121,10.291666666666666,
image-179,30,66,238,539,1143,11.5,
image-179,31,65,636,137,1146,13.5,
image-179,32,38,365,255,1173,10.588235294117647,
image-180,0,1173,263,270,37,10.68,
image-180,1,1173,728,38,37,11.333333333333334,
image-180,2,991,228,544,94,12.166666666666666,
image-180,3,965,70,550,246,10.588235294117647,
image-180,4,913,226,546,271,13.5,
image-180,5,913,628,129,97,11.555555555555555,
image-180,6,887,319,234,323,10.291666666666666,
image-180,7,839,226,548,347,13,
image-180,8,838,629,133,347,10.25,
image-180,9,811,351,270,400,10.529411764705882,
image-180,10,764,228,546,423,12,
image-180,11,762,626,145,425,13,
image-180,12,734,319,234,475,10.291666666666666,
image-180,13,688,226,546,498,13.5,
image-180,14,686,627,131,499,11.625,
image-180,15,660,351,270,552,10.529411764705882,
image-180,16,461,226,545,572,12.5625,
image-180,17,435,64,551,776,10.882352941176471,
image-180,18,384,225,549,801,12.25,
image-180,19,384,628,130,573,11.613636363636363,
image-180,20,357,300,233,852,9.88888888888889,
image-180,21,309,226,548,877,12.25,
image-180,22,308,626,131,877,11.125,
image-180,23,276,351,263,936,10.941176470588236,
image-180,24,227,226,546,959,13.5,
image-180,25,226,630,71,960,10.4,
image-180,26,89,36,40,1025,11.939946572280894,
image-180,27,60,34,458,1153,11.846153846153847,
image-180,28,26,60,705,1186,11.666666666666666,
image-181,0,1166,34,731,44,11.666666666666666,
image-181,1,1164,124,120,46,10.49056603773585,
image-181,2,856,35,31,109,12.372790684330564,
image-181,3,765,37,31,384,12.496772233614339,
image-181,4,705,78,40,473,12.380604288499026,
image-181,5,673,38,599,535,11.642857142857142,
image-181,6,400,31,33,566,12.559185429814091,
image-181,7,355,77,36,856,10.253731343283581,
image-181,8,325,623,135,890,8.4,
image-181,9,310,216,514,906,8.75,
image-181,10,288,199,503,926,8.166666666666666,
image-181,11,283,591,106,912,8.473484848484848,
image-181,12,121,232,539,962,13.416666666666666,
image-181,13,145,632,127,965,11.3,
image-181,14,121,632,143,1090,12.5,
image-181,15,68,298,206,1117,9.710591133004925,
image-181,16,44,66,541,1166,11.558823529411764,
image-181,17,44,634,126,1166,10,
image-182,0,1168,265,271,43,10.56,
image-182,1,1170,729,34,41,12.333333333333334,
image-182,2,1108,348,266,103,10.941176470588236,
image-182,3,983,231,543,127,12.4,
image-182,4,1057,630,129,126,11.125,
image-182,5,982,630,143,177,12.833333333333334,
image-182,6,933,232,176,255,11.335714285714285,
image-182,7,882,669,39,280,10.93121693121693,
image-182,8,855,350,269,357,10.647058823529411,
image-182,9,654,229,541,380,13.0625,
image-182,10,704,631,128,379,11.208333333333334,
image-182,11,654,631,128,530,11.125,
image-182,12,602,305,213,585,9.829365079365079,
image-182,13,578,235,541,634,12,
image-182,14,527,667,35,635,11.039153439153438,
image-182,15,502,278,173,710,10.264705882352942,
image-182,16,477,308,222,739,10.384615384615385,
image-182,17,446,69,544,765,11,
image-182,18,448,632,143,762,12.5,
image-182,19,416,352,269,797,10.529411764705882,
image-182,20,128,229,526,830,12.318181818181818,
image-182,21,153,629,128,829,11.55,
image-182,22,127,629,145,1081,13,
image-182,23,42,35,38,1135,12.31056056056056,
image-183,0,1169,34,123,41,10.845283018867924,
image-183,1,921,39,33,105,12.393429628576639,
image-183,2,891,35,532,321,12.944444444444445,
image-183,3,769,38,33,348,12.008785310734462,
image-183,4,618,39,33,470,12.059583152565121,
image-183,5,587,37,298,626,11.625,
image-183,6,69,35,32,652,12.44758074972543,
image-183,7,39,37,39,1171,12.928571428571429,
image-184,0,1169,267,268,41,10.6,
image-184,1,1170,732,31,38,12.333333333333334,
image-184,2,1105,38,33,107,12.35593220338983,
image-184,3,1074,37,655,139,12,
image-184,4,952,37,32,165,12.434680861084544,
image-184,5,924,39,573,290,11.75,
image-184,6,832,36,34,318,13.293523469994058,
image-184,7,102,31,33,408,12.383971378021789,
image-184,8,41,36,36,1139,11.780803807509255,
image-185,0,1165,34,120,43,11.616352201257861,
image-185,1,978,38,33,112,12.442067499983867,
image-185,2,684,35,27,341,12.256068406106195,
image-185,3,473,33,29,554,12.757701299116311,
image-185,4,443,35,593,770,12.285714285714286,
image-185,5,108,33,31,796,12.50593208117467,
image-185,6,46,38,31,1132,12.404006163328198,
image-186,0,1162,261,271,48,10.72,
image-186,1,1164,727,40,46,11,
image-186,2,887,28,34,113,12.323384132726181,
image-186,3,795,35,35,353,12.664628337210592,
image-186,4,764,36,468,447,12.333333333333334,
image-186,5,735,70,324,475,12.6875,
image-186,6,598,32,32,511,10.424622634785305,
image-186,7,563,619,139,652,8.4,
image-186,8,526,195,507,669,8.458333333333332,
image-186,9,522,590,107,674,8.473484848484848,
image-186,10,490,232,543,722,12.5,
image-186,11,464,231,544,746,12.5,
image-186,12,439,230,545,771,12.5,
image-186,13,438,629,144,721,12.5,
image-186,14,411,296,224,801,9.655172413793103,
image-186,15,375,74,39,838,10.569230769230769,
image-186,16,350,34,665,865,10.1,
image-186,17,246,229,545,915,12.333333333333334,
image-186,18,316,351,270,896,10.529411764705882,
image-186,19,271,630,145,913,11.75,
image-186,20,246,630,144,964,13,
image-186,21,218,312,241,991,10.291666666666666,
image-186,22,169,52,600,1018,9.933333333333334,
image-186,23,170,230,543,1040,13.5,
image-186,24,170,629,126,1040,11.25,
image-186,25,144,351,270,1069,10.529411764705882,
image-186,26,119,230,545,1090,12.5,
image-186,27,94,231,545,1116,12,
image-186,28,44,230,544,1142,12,
image-186,29,69,630,129,1090,10.833333333333334,
image-186,30,45,629,146,1165,12.5,
image-187,0,1167,37,729,43,11.333333333333334,
image-187,1,1165,125,120,47,10.471698113207546,
image-187,2,1104,325,228,105,10.291666666666666,
image-187,3,1082,240,537,129,11.5,
image-187,4,1082,640,140,130,10,
image-187,5,1057,359,258,156,10.764705882352942,
image-187,6,982,239,536,178,11.833333333333334,
image-187,7,1030,638,137,179,12.5,
image-187,8,1006,637,136,204,13.5,
image-187,9,979,639,63,232,9.8,
image-187,10,942,79,31,268,9.583333333333334,
image-187,11,917,38,513,296,10.375,
image-187,12,823,37,577,342,10.998611111111112,
image-187,13,798,44,589,417,10.4375,
image-187,14,773,120,661,443,9.5,
image-187,15,774,239,538,438,11.5,
image-187,16,722,35,581,465,11.648148148148147,
image-187,17,671,48,591,517,11.33968253968254,
image-187,18,644,37,539,565,11.2,
image-187,19,520,236,539,591,11.8,
image-187,20,644,646,139,567,15,
image-187,21,571,645,123,590,13.555555555555555,
image-187,22,545,645,124,665,10.333333333333334,
image-187,23,520,644,124,690,10.666666666666666,
image-187,24,316,279,178,718,10.526659940303453,
image-187,25,291,55,541,919,11.035714285714285,
image-187,26,190,234,540,945,11.875,
image-187,27,166,633,123,918,11.861111111111109,
image-187,28,135,307,207,1076,9.862068965517242,
image-187,29,104,71,625,1108,10.4,
image-187,30,106,235,539,1106,13,
image-187,31,107,633,143,1102,12,
image-187,32,74,349,271,1137,10.588235294117647,
image-187,33,43,234,539,1166,13.5,
image-187,34,46,633,141,1164,13,
image-188,0,1165,264,268,46,10.72,
image-188,1,1170,732,34,41,11.333333333333334,
image-188,2,1105,336,217,104,10.291666666666666,
image-188,3,1081,369,237,133,10.210526315789474,
image-188,4,1055,319,195,157,10.214285714285714,
image-188,5,1031,397,274,184,10.75,
image-188,6,979,285,166,207,10.426767676767678,
image-188,7,954,323,197,258,10.76923076923077,
image-188,8,903,52,599,284,10.464285714285715,
image-188,9,880,234,544,306,11,
image-188,10,885,640,139,305,18,
image-188,11,847,351,270,365,10.529411764705882,
image-188,12,768,231,543,393,12.333333333333334,
image-188,13,818,631,143,392,13,
image-188,14,768,630,72,418,13.25,
image-188,15,735,316,223,474,10.038461538461538,
image-188,16,634,39,582,500,9.941639957264957,
image-188,17,608,79,623,606,9.8,
image-188,18,610,232,539,600,14.5,
image-188,19,585,360,241,627,10.473684210526315,
image-188,20,559,370,247,654,10.764705882352942,
image-188,21,510,301,181,676,10.3,
image-188,22,356,287,168,728,10.423380367333957,
image-188,23,306,51,595,882,9.847619047619048,
image-188,24,256,233,541,906,12.166666666666666,
image-188,25,231,233,541,981,13,
image-188,26,305,633,126,903,10.25,
image-188,27,281,632,143,929,12.5,
image-188,28,231,633,143,954,13.5,
image-188,29,128,319,201,1008,10.384198343079923,
image-188,30,73,40,582,1113,10.535353535353536,
image-188,31,47,68,611,1167,10.083333333333334,
image-188,32,50,233,542,1162,12.5,
image-188,33,49,642,143,1161,15,
image-189,0,1173,30,732,37,12.666666666666666,
image-189,1,1172,106,133,40,10.584905660377359,
image-189,2,1111,370,250,101,10.588235294117647,
image-189,3,1038,234,541,123,11,
image-189,4,1065,630,142,120,13,
image-189,5,1038,638,104,170,9.666666666666666,
image-189,6,860,296,201,200,10.358310549100022,
image-189,7,835,68,599,376,11.083333333333334,
image-189,8,837,233,544,375,11.5,
image-189,9,837,631,143,372,13,
image-189,10,810,355,265,401,10.588235294117647,
image-189,11,761,233,543,425,11.5,
image-189,12,760,631,71,424,10.9,
image-189,13,697,32,45,488,10.783333333333335,
image-189,14,168,30,34,554,12.664003655069495,
image-189,15,46,30,37,1070,13.06179337231969,
image-190,0,1167,262,271,43,10.68,
image-190,1,1169,727,40,41,11,
image-190,2,922,33,36,108,12.594295263708242,
image-190,3,892,37,555,320,12.235294117647058,
image-190,4,832,39,39,348,12.540006325110689,
image-190,5,710,31,39,410,11.910398776997138,
image-190,6,42,31,33,529,12.332543526000308,
image-191,0,1170,27,128,38,11.264150943396228,
image-191,1,1105,29,44,105,11.918032786885245,
image-191,2,770,28,36,137,12.389401451671283,
image-191,3,741,30,39,471,12.824561403508772,
image-191,4,528,23,40,500,12.508458357876256,
image-191,5,255,27,41,714,12.304973790258131,
image-191,6,163,29,42,984,13.145426459229833,
image-191,7,133,24,664,1079,12.444444444444445,
image-191,8,66,23,43,1117,11.032652043868396,
image-191,9,40,26,491,1173,10.481481481481481,
image-192,0,1167,263,270,41,10.68,
image-192,1,1169,729,36,41,11.666666666666666,
image-192,2,1096,380,387,110,16.5,
image-192,3,842,32,33,153,12.233305983644032,
image-192,4,811,34,420,402,12.357142857142858,
image-192,5,749,37,41,428,12.295502645502646,
image-192,6,629,37,32,489,12.179585415813463,
image-192,7,599,41,597,614,12.461538461538462,
image-192,8,567,77,43,639,13.877551020408163,
image-192,9,204,37,32,674,12.427565799546832,
image-192,10,174,41,656,1039,11.444444444444445,
image-192,11,113,39,36,1069,12.458882611424984,
image-192,12,41,94,372,1168,9.027027027027026,
image-193,0,1167,37,117,41,11.430817610062894,
image-193,1,952,37,26,106,12.608323250655374,
image-193,2,374,38,25,287,12.398132316879048,
image-193,3,162,38,30,865,12.366779236226156,
image-193,4,92,46,31,1090,10.689655172413794,
image-193,5,40,79,236,1143,10.129901960784313,
image-194,0,1193,263,270,17,10.68,
image-194,1,1196,728,34,15,12.666666666666666,
image-194,2,1007,36,35,83,12.538084055044896,
image-194,3,976,36,567,236,12.3125,
image-194,4,581,35,32,264,12.291067261032776,
image-194,5,65,36,33,658,12.491384889988032,
image-194,6,19,67,412,1193,9.17142857142857,
image-195,0,1175,33,735,36,10.666666666666666,
image-195,1,1172,121,122,40,11.14,
image-195,2,896,35,36,105,12.34295228796653,
image-195,3,866,39,573,344,11.75,
image-195,4,409,34,32,374,12.250581739818738,
image-195,5,378,39,36,834,12.288135593220339,
image-195,6,348,37,563,864,11.764705882352942,
image-195,7,134,36,31,892,12.376231536129675,
image-195,8,39,77,236,1143,10.559444444444445,
image-196,0,1171,266,270,40,10.56,
image-196,1,1174,728,34,38,12.666666666666666,
image-196,2,1107,38,38,105,12.482758620689655,
image-196,3,710,31,37,133,12.229183827799902,
image-196,4,681,36,644,531,12,
image-196,5,103,29,37,558,12.467636423893527,
image-196,6,42,92,384,1166,10.451612903225806,
image-197,0,1170,39,119,38,10.569182389937106,
image-197,1,953,39,29,106,12.35616429731391,
image-197,2,254,35,30,287,12.378096062315851,
image-197,3,41,30,36,985,12.332706766917292,
image-198,0,1171,269,263,38,10.72,
image-198,1,1177,732,32,34,12,
image-198,2,1079,42,36,103,12.05378787878788,
image-198,3,1018,36,34,161,12.7,
image-198,4,865,37,33,222,12.277146535919734,
image-198,5,836,41,676,378,11.857142857142858,
image-198,6,593,35,34,405,11.856516739878371,
image-198,7,528,345,333,681,13.555555555555555,
image-198,8,450,35,33,726,13.097941680960549,
image-198,9,421,39,707,792,13.5,
image-198,10,390,73,95,816,12.392156862745098,
image-198,11,298,37,32,847,12.093480851218066,
image-198,12,208,36,33,940,11.906234761407175,
image-198,13,146,40,40,1031,12.215615501519757,
image-198,14,68,37,37,1115,10.643992519869098,
image-198,15,43,36,528,1171,9.833333333333334,
image-199,0,1169,29,124,39,11.245283018867925,
image-199,1,1044,33,37,104,12.439331228309724,
image-199,2,1014,37,659,199,11.555555555555555,
image-199,3,936,44,65,245,14.972408026755854,
image-199,4,411,31,35,318,10.714766367097832,
image-199,5,325,38,31,829,11.78548644338118,
image-199,6,295,36,503,918,11.863636363636363,
image-199,7,268,78,39,942,10.841269841269842,
image-199,8,243,37,565,971,11,
image-199,9,153,35,36,993,11.541893526920749,
image-199,10,40,36,33,1118,9.789288432267883,
image-200,0,1170,269,263,39,10.72,
image-200,1,1174,733,31,37,12,
image-200,2,954,39,29,105,11.592652644955843,
image-200,3,772,36,33,286,12.387961556442384,
image-200,4,163,36,31,470,12.08711460401703,
image-200,5,38,77,38,1118,10.113573785413585,
image-201,0,1182,39,117,26,10.59748427672956,
image-201,1,1055,39,34,91,12.434654590021822,
image-201,2,1031,79,32,180,10.43939393939394,
image-201,3,733,39,30,209,12.362448700140778,
image-201,4,552,41,30,508,12.617526800332577,
image-201,5,473,77,203,685,10.336580086580087,
image-201,6,356,41,27,764,11.755366379310345,
image-201,7,146,39,24,880,12.297776331341211,
image-201,8,118,79,25,1091,10.235294117647058,
image-201,9,93,40,606,1122,10.266666666666667,
image-201,10,42,39,27,1144,10.543788410886743,
image-202,0,1177,265,267,33,10.72,
image-202,1,1180,732,34,31,11.333333333333334,
image-202,2,1160,36,749,53,15,
image-202,3,1091,37,36,93,10.09548611111111,
image-202,4,1033,35,40,146,13.56031746031746,
image-202,5,1005,72,32,205,10.388059701492537,
image-202,6,981,37,668,234,8.636363636363637,
image-202,7,879,38,34,255,10.598866675293305,
image-202,8,820,38,38,360,13.10577915376677,
image-202,9,789,36,307,424,12.35135135135135,
image-202,10,762,72,35,448,10.828125,
image-202,11,737,36,534,477,10.454545454545455,
image-202,12,656,72,95,499,10.969926986192439,
image-202,13,535,36,32,582,12.714841541045068,
image-202,14,505,38,654,706,12,
image-202,15,424,72,170,731,10.895563477916419,
image-202,16,396,73,508,816,12.166666666666666,
image-202,17,342,37,234,847,10.49234693877551,
image-202,18,282,36,35,895,12.007538802660754,
image-202,19,197,40,35,954,11.274658125482711,
image-202,20,143,77,38,1040,10.43259109311741,
image-202,21,119,41,400,1094,10.558823529411764,
image-202,22,43,75,197,1116,10.257528848860119,
image-203,0,1183,40,729,28,10.333333333333334,
image-203,1,1181,125,117,32,11.16,
image-203,2,1093,77,99,89,10.90046838407494,
image-203,3,1066,78,32,144,10.454545454545455,
image-203,4,1040,43,634,174,9.461538461538462,
image-203,5,950,38,32,197,12.197579207636133,
image-203,6,889,39,33,290,12.128797603765513,
image-203,7,585,171,597,627,10.666666666666666,
image-203,8,452,167,622,763,11,
image-203,9,310,168,619,902,13,
image-203,10,259,162,606,954,10.666666666666666,
image-203,11,239,627,160,975,13,
image-203,12,196,375,359,1018,9.428571428571429,
image-203,13,132,160,153,1036,7.57462431693989,
image-203,14,97,73,36,1113,10.63076923076923,
image-203,15,72,40,657,1143,9.363636363636363,
image-203,16,47,78,83,1163,10.65,
image-204,0,1169,264,268,41,10.72,
image-204,1,1174,729,36,38,11.666666666666666,
image-204,2,1083,71,209,103,10.308695652173913,
image-204,3,1054,70,610,159,12,
image-204,4,1027,38,325,185,9.71111111111111,
image-204,5,951,39,39,207,10.354448362888803,
image-204,6,819,35,39,285,10.752323777577548,
image-204,7,699,36,40,418,13.033245731061024,
image-204,8,668,34,469,544,12.375,
image-204,9,613,71,436,569,10.794482758620688,
image-204,10,536,60,39,624,11.186829524920517,
image-204,11,511,71,221,698,10.583333333333334,
image-204,12,451,36,32,727,12.282954545454546,
image-204,13,345,34,39,786,10.78434494061689,
image-204,14,162,37,35,896,11.792509668272812,
image-204,15,132,38,419,1081,11.827586206896552,
image-204,16,40,35,38,1108,11.88924607730578,
image-205,0,1170,37,123,38,10.883333333333333,
image-205,1,769,36,31,108,12.09962506930378,
image-205,2,658,39,33,468,11.193567602901485,
image-205,3,632,78,32,581,10.952380952380953,
image-205,4,607,38,718,610,8.8,
image-205,5,540,197,500,657,8.979166666666668,
image-205,6,572,619,134,643,9.4,
image-205,7,530,591,106,665,8.337121212121213,
image-205,8,501,237,540,711,11.5,
image-205,9,477,237,539,734,12,
image-205,10,452,237,540,758,11.5,
image-205,11,452,635,140,710,11.5,
image-205,12,395,302,193,792,9.616666666666667,
image-205,13,345,236,540,842,11.75,
image-205,14,346,634,125,841,10,
image-205,15,308,361,259,903,10.588235294117647,
image-205,16,233,234,540,927,12,
image-205,17,283,634,139,927,13.5,
image-205,18,257,635,139,949,13,
image-205,19,234,636,141,977,11.5,
image-205,20,167,32,34,1017,10.722066386161757,
image-205,21,142,36,426,1073,10.5625,
image-205,22,39,32,35,1093,10.53933005312224,
image-206,0,1170,266,270,40,10.56,
image-206,1,1170,731,34,41,11.666666666666666,
image-206,2,1084,295,200,101,10.358620689655172,
image-206,3,990,231,542,171,12.833333333333334,
image-206,4,965,232,544,247,12,
